Date,BTC Price,Signal Intensity Percent,Signal Intensity Percent Change
2010-12-23,0.24875250000000002,38.71591678465796,-4.6241845450869405
2010-12-24,0.248,39.05026546863597,0.8635949029379475
2010-12-25,0.2499,41.947550822147974,7.419374282715241
2010-12-26,0.265,39.64256591490162,-5.49492130546354
2010-12-27,0.265,44.49900833537884,12.25057538127643
2010-12-28,0.281,46.716215423814695,4.982598874395738
2010-12-29,0.2998,48.86072306183577,4.590499505505452
2010-12-30,0.3,49.610921073807425,1.5353804957455086
2010-12-31,0.3,48.339680326130505,-2.562421176953489
2011-01-01,0.3,50.01951053555271,3.4750544440695474
2011-01-02,0.29997,49.918097928636165,-0.20274610013319982
2011-01-03,0.295,46.80378485456961,-6.238845635742852
2011-01-04,0.29895,44.495946061677884,-4.930880697069096
2011-01-05,0.29892,46.64009273905866,4.818746126689111
2011-01-06,0.298,44.040110297739766,-5.574565333446568
2011-01-07,0.32,50.35465367590144,14.338164313102887
2011-01-08,0.3229,51.512465983759135,2.299315402524149
2011-01-09,0.32299999999999995,50.58447135406304,-1.8014952535735151
2011-01-10,0.32659,52.99665108614408,4.768617062728842
2011-01-11,0.32659,53.67217702249507,1.2746577802679404
2011-01-12,0.3188,52.87903665013739,-1.4777495834112808
2011-01-13,0.3176,52.94759064358816,0.12964304532312454
2011-01-14,0.4,56.449920473867955,6.614710485799846
2011-01-15,0.386,55.66745183637122,-1.3861288570972574
2011-01-16,0.38679,55.508306618620416,-0.28588558035419487
2011-01-17,0.3495,55.45891635350601,-0.0889781514211041
2011-01-18,0.31299,48.74490006255591,-12.10628828041581
2011-01-19,0.31299,50.81770871608682,4.252360043554937
2011-01-20,0.39,56.904663357639905,11.978018677623314
2011-01-21,0.419905,58.004314739472775,1.9324451054594238
2011-01-22,0.44399,58.80594837199137,1.382024140995619
2011-01-23,0.4424,58.48590270069012,-0.5442403024889964
2011-01-24,0.4199,58.404760934034485,-0.13873730746858381
2011-01-25,0.41,57.867767256414226,-0.9194347670162917
2011-01-26,0.41367,57.83274684984099,-0.06051798476699455
2011-01-27,0.4212,57.48076710120347,-0.608616688312269
2011-01-28,0.446,57.870854370747224,0.6786396375973114
2011-01-29,0.439,57.84362733824489,-0.0470479186775119
2011-01-30,0.47985,59.23735844183541,2.4094808153032554
2011-01-31,0.5501,65.36214548073656,10.339399325030696
2011-02-01,0.70773,70.45582181715348,7.793006638556754
2011-02-02,0.716,69.92410433561749,-0.7546821083372013
2011-02-03,0.69639,68.65775754991861,-1.8110303989318677
2011-02-04,0.8109999999999999,71.69839945660516,4.428693879895218
2011-02-05,0.90735,73.72475533333622,2.826221913025395
2011-02-06,0.8968,72.34005353853846,-1.8782046661762752
2011-02-07,0.89,71.03059742645033,-1.8101398160985993
2011-02-08,0.918,71.12637141010399,0.13483482769918176
2011-02-09,1.084495,74.72854727647224,5.064472986536384
2011-02-10,0.9751549999999999,70.79988524838798,-5.257243946613121
2011-02-11,1.0700049999999999,72.39273846336737,2.2497963229617612
2011-02-12,1.0799,71.74541873849178,-0.8941777015427421
2011-02-13,1.05,70.23054681955718,-2.111454564724513
2011-02-14,1.0753366666666668,66.35531214883089,-5.517876260714438
2011-02-15,1.05,65.09009434688905,-1.9067317460643385
2011-02-16,1.028624,64.01730306417778,-1.6481636621910045
2011-02-17,1.04,63.69826892616627,-0.49835610489820104
2011-02-18,0.8989,60.444200250891356,-5.108566889073174
2011-02-19,0.94898,61.20857538707158,1.2645963268725025
2011-02-20,0.85,59.05839357713114,-3.5128767437292763
2011-02-21,0.8345,59.04470638596143,-0.02317569161753852
2011-02-22,0.87023,60.09236087197931,1.7743410885467048
2011-02-23,0.9,59.84949726948854,-0.40415054254261396
2011-02-24,0.993715,61.331383611525425,2.4760213696771727
2011-02-25,0.9111,59.576059919955895,-2.862031782435881
2011-02-26,0.958,60.09991732531681,0.87930857808447
2011-02-27,0.89,58.64388090859224,-2.4226928780003876
2011-02-28,0.8701,58.09734120133644,-0.9319637424877847
2011-03-01,0.92022,58.255667837757116,0.27251959065044407
2011-03-02,0.9399,58.46836593572522,0.3651114232532171
2011-03-03,0.93909,58.32372295208472,-0.2473867386673656
2011-03-04,0.9012,57.54515906084956,-1.3349008805127016
2011-03-05,0.9103,57.522752568509425,-0.038937232437641356
2011-03-06,0.8866299999999999,57.028949054669035,-0.858449034149178
2011-03-07,0.88502,56.982417180104974,-0.0815934281367392
2011-03-08,0.8699899999999999,56.64719830903528,-0.5882847510841116
2011-03-09,0.86449,56.497301052217686,-0.26461548195171325
2011-03-10,0.9329,51.66573736352946,-8.55184867012081
2011-03-11,0.88,55.976510562346995,8.343582069653156
2011-03-12,0.918,57.122909821854975,2.048000577369158
2011-03-13,0.89249,52.954867978473175,-7.296620316402591
2011-03-14,0.8949,46.625767264814975,-11.951877051664184
2011-03-15,0.8711200000000001,45.92269537471263,-1.5079041726202336
2011-03-16,0.8599899999999999,49.83755186444155,8.524883955057728
2011-03-17,0.82542,49.40375286369372,-0.8704259830574546
2011-03-18,0.81648,43.71959418250777,-11.505520029761085
2011-03-19,0.765,40.926960977757766,-6.387600930356618
2011-03-20,0.7410800000000001,44.49693136727192,8.722783964962112
2011-03-21,0.75897,47.43464231723728,6.602052904992184
2011-03-22,0.80901,43.534676569697005,-8.221766955588617
2011-03-23,0.8497100000000001,52.3362415637642,20.21736621834389
2011-03-24,0.8668799999999999,52.33075056363589,-0.010491773891752043
2011-03-25,0.8837700000000001,52.695756523685525,0.6974980410529019
2011-03-26,0.8552,49.50269456054565,-6.0594290200666645
2011-03-27,0.8275399999999999,49.14228310857507,-0.7280643107816398
2011-03-28,0.79898,49.97377188175631,1.6920027328485077
2011-03-29,0.7925,48.41463712283725,-3.1199061031617847
2011-03-30,0.7897,46.857217718612674,-3.216835851259403
2011-03-31,0.78461,49.67381133062787,6.011013348956018
2011-04-01,0.7741100000000001,49.33018214423257,-0.691771332197777
2011-04-02,0.78199,49.57904654564419,0.5044870920686728
2011-04-03,0.779,48.72446052097922,-1.7236838628556628
2011-04-04,0.68,43.209121115647626,-11.319446837090918
2011-04-05,0.71,43.86265902717017,1.5124998950415414
2011-04-06,0.74,40.06052432945361,-8.66827224350757
2011-04-07,0.7538,40.95471580315778,2.2321012734392465
2011-04-08,0.7499899999999999,44.123989179698306,7.738482161060833
2011-04-09,0.746584,41.93803536588291,-4.954116466924452
2011-04-10,0.7369,43.92048813612125,4.727099762644316
2011-04-11,0.77,48.334443733504315,10.049878279364854
2011-04-12,0.86,52.30450413274357,8.213729366843413
2011-04-13,0.93115,55.591673102716975,6.284676672645451
2011-04-14,0.99936,55.99781174403342,0.7305745962457699
2011-04-15,0.9869040000000002,53.27148464133881,-4.8686315014534465
2011-04-16,1.0499,56.84685591381062,6.711604334934029
2011-04-17,1.13057,57.85865030224435,1.7798598922828424
2011-04-18,1.16199,61.485595404157834,6.268630676600484
2011-04-19,1.1965,61.931988319657506,0.7260121863754243
2011-04-20,1.1421,61.09184996983937,-1.3565499390748137
2011-04-21,1.208,61.81558112578686,1.1846607302034462
2011-04-22,1.40901,64.28622568474678,3.9967990496319494
2011-04-23,1.665325,67.26912254786599,4.640024875230719
2011-04-24,1.63011,66.41543520067067,-1.2690627064265159
2011-04-25,1.57623,65.65466129867848,-1.145477553062113
2011-04-26,1.7949,67.65941659532982,3.0534850945787895
2011-04-27,1.9,68.58824575270984,1.3728010144328229
2011-04-28,2.2105900000000003,71.63209082511395,4.4378523448149965
2011-04-29,2.88,75.0032021724435,4.706146796077659
2011-04-30,3.5,75.00446083179375,0.0016781408177291013
2011-05-01,3.03311,74.50301474177215,-0.6685550225421277
2011-05-02,3.2,74.77780363005763,0.36882922018377506
2011-05-03,3.3975,75.00328586584286,0.30153631805065473
2011-05-04,3.4060900000000003,73.72671227143452,-1.7020235575968212
2011-05-05,3.333,71.94776321032268,-2.4128962302868096
2011-05-06,3.452,71.69619514391687,-0.34965376987524666
2011-05-07,3.641,72.1636364687612,0.6519750788811507
2011-05-08,3.86585,72.74212750797122,0.801637871257288
2011-05-09,3.8,71.21584178876225,-2.0982142968553052
2011-05-10,5.805,75.00753728660983,5.324230399598973
2011-05-11,5.5,75.00865826571629,0.0014944886167489457
2011-05-12,6.363463333333333,75.00733621332567,-0.0017625330477666346
2011-05-13,8.193999999999999,75.01259285034153,0.0070081638426922055
2011-05-14,7.026584285714287,75.01619401218548,0.004800743058086532
2011-05-15,6.988455,75.01581635421314,-0.0005034352612898196
2011-05-16,8.0,75.01550579288553,-0.00041399446504275517
2011-05-17,7.20995,72.6394727358091,-3.167389237681828
2011-05-18,6.8849912500000015,69.6601851642127,-4.101471912429899
2011-05-19,6.88955,69.5681615822451,-0.13210355635816518
2011-05-20,5.5903616666666665,64.5092641766029,-7.271857255652003
2011-05-21,6.132744285714287,66.2597095425874,2.713479045726541
2011-05-22,6.736269999999999,67.62060577262731,2.053881973577343
2011-05-23,7.106383999999999,68.03300618549535,0.6098738811283644
2011-05-24,7.42,68.27119221557771,0.3501036385676226
2011-05-25,8.409413571428571,70.3609489613918,3.0609641900134488
2011-05-26,8.77355,70.41193836315962,0.07246832585472429
2011-05-27,8.5002,68.87603698019325,-2.181308196693499
2011-05-28,8.3001,68.04605630501537,-1.2050354688911025
2011-05-29,8.4299,67.69943967068544,-0.509385338624524
2011-05-30,8.800025000000002,68.27561916059423,0.8510845772306874
2011-05-31,8.715455,67.76980732187849,-0.7408381570674583
2011-06-01,9.607497500000001,69.45692657317124,2.489485093678434
2011-06-02,10.643019999999998,71.6677401020658,3.182999360856442
2011-06-03,14.317785714285714,75.02323492366763,4.682015669564965
2011-06-04,18.64759333333334,75.034959667792,0.01562815058067102
2011-06-05,16.675,75.02788437563756,-0.0094293275904489
2011-06-06,18.37141428571429,75.03238790184594,0.006002469942822941
2011-06-07,23.396988372093016,75.03588811955773,0.004664942446419573
2011-06-08,29.64085384615385,75.05993069777429,0.03204143886224031
2011-06-09,28.9407,75.0610560218169,0.0014992340549024874
2011-06-10,23.86174117647059,75.05222969566006,-0.011758862217803312
2011-06-11,14.651199999999998,63.02293255927795,-16.027901083234187
2011-06-12,18.71959,67.0251602612486,6.350430770904314
2011-06-13,19.409272222222214,66.8363398421835,-0.28171572933076705
2011-06-14,19.32056428571429,65.77071979249875,-1.594372241509534
2011-06-15,19.49,65.05894381462267,-1.0822079796628081
2011-06-16,17.363817999999995,62.83199754161277,-3.422967147077116
2011-06-17,15.834064285714286,60.66436880954447,-3.4498803426275093
2011-06-18,16.876666666666665,61.55118796292256,1.461845183228161
2011-06-19,17.405467272497287,61.85311153405666,0.4905243604980791
2011-06-20,17.4795582704942,61.691674169137215,-0.26100120255155845
2011-06-21,17.850482972780885,61.749514818716044,0.09375762671028909
2011-06-22,17.906287114865226,61.61770503570014,-0.21345881567307323
2011-06-23,18.16839759701135,61.597049746956436,-0.03352167811465634
2011-06-24,18.585396059959713,61.80128891368317,0.33157296910446554
2011-06-25,17.943275642315022,61.08782677105224,-1.1544454091036993
2011-06-26,16.366438571428574,59.51652791510795,-2.5721963589133368
2011-06-27,16.750066666666665,59.276515797135886,-0.4032696905881483
2011-06-28,16.943002500000002,59.290105940908,0.022926691269486987
2011-06-29,16.899833333333333,59.15355511796341,-0.2303096288623352
2011-06-30,16.153598125000002,58.38020705790284,-1.3073568588031104
2011-07-01,15.363328181818185,57.60813032732577,-1.3224974173375315
2011-07-02,15.4,57.6036864541422,-0.007713968771971835
2011-07-03,15.440396666666668,57.589740847627354,-0.024209572986177985
2011-07-04,13.820056,54.72531267889658,-4.973851464811352
2011-07-05,12.886805625,52.188632942602744,-4.63529509859163
2011-07-06,14.767071111111115,53.5411145721059,2.5915253058853116
2011-07-07,14.770078461538462,53.59854358146402,0.10726151260969097
2011-07-08,14.313770000000002,53.169876401237495,-0.7997739333625686
2011-07-09,14.3775,53.20885398256499,0.07330763952384522
2011-07-10,14.74739,53.30566948192499,0.18195373911213952
2011-07-11,14.210998421052633,50.536706645813844,-5.194499690225351
2011-07-12,14.01648166666667,52.77334614051231,4.425772162744868
2011-07-13,13.954294285714285,52.704649784176794,-0.13017244756966528
2011-07-14,13.997809,52.73121350744244,0.05040110004415066
2011-07-15,13.81,52.568809043385954,-0.3079854478098887
2011-07-16,13.719048571428573,52.49163539717967,-0.14680501158508275
2011-07-17,13.167918750000005,52.11089629976823,-0.7253328926229208
2011-07-18,13.423071481481482,53.24758595045751,2.1812897712418344
2011-07-19,13.84199375,52.40568679216997,-1.58110296130769
2011-07-20,13.693134848484846,52.335712852119684,-0.13352356267706256
2011-07-21,13.612104,52.27621965515896,-0.11367609939474388
2011-07-22,13.69542,52.3138980542211,0.07207560016904146
2011-07-23,13.68,52.28848014697278,-0.04858729361358893
2011-07-24,13.98001,52.46942734906258,0.34605557778919493
2011-07-25,14.0026,51.55938165274839,-1.7344303955519447
2011-07-26,13.88117,51.58208483816594,0.04403308319416155
2011-07-27,13.9076,51.57785654643231,-0.008197209839222452
2011-07-28,13.481906666666667,51.29569330953346,-0.547062743184823
2011-07-29,13.514396363636365,51.3080654359453,0.02411923031664376
2011-07-30,13.53281315789474,51.295071004932836,-0.025326293053651305
2011-07-31,13.379893333333333,51.18612771019426,-0.21238550333246842
2011-08-01,13.095602000000005,44.87918791998197,-12.321580225644214
2011-08-02,12.060019,43.64432364775537,-2.751529894944449
2011-08-03,9.26005,39.33670913104905,-9.869816179240676
2011-08-04,10.743663333333332,35.633235837877166,-9.414802038558623
2011-08-05,9.7726675,36.26852741698931,1.7828624433732898
2011-08-06,6.511275454545455,29.573747365628062,-18.45892438474136
2011-08-07,8.166288292682923,29.497512363918275,-0.2577793093559433
2011-08-08,7.8298549999999985,32.41064648842521,9.875863729004863
2011-08-09,9.74886068965517,40.32630877865394,24.42303115754154
2011-08-10,10.01468625,42.35985675425059,5.042732739955302
2011-08-11,9.45624,39.90356053610573,-5.798641464712661
2011-08-12,9.460339999999999,38.40356295628148,-3.7590569855715295
2011-08-13,10.123339655172405,38.95832762640712,1.4445656273017748
2011-08-14,10.744264615384619,40.860862023392855,4.883511466996704
2011-08-15,11.138136,42.20306353598815,3.284809585825399
2011-08-16,10.958955,46.5159404434532,10.219345578520134
2011-08-17,10.993066666666667,44.88888495144421,-3.4978449892610564
2011-08-18,10.847017692307693,45.62396709123194,1.6375593659385013
2011-08-19,11.65,45.077962635617844,-1.196749187816737
2011-08-20,11.450997999999998,47.6480300903188,5.701383346616118
2011-08-21,11.323212000000002,48.244024814024534,1.2508276261914864
2011-08-22,10.940764736842107,46.499032588374334,-3.6170121219714857
2011-08-23,10.927407,45.31151662256363,-2.5538509076586835
2011-08-24,10.8506,42.65697543651045,-5.8584249301673275
2011-08-25,9.684139710144926,40.968968404642965,-3.9571653043706134
2011-08-26,8.179189444444445,39.574685655380925,-3.40326545567603
2011-08-27,8.5902,37.02354614718312,-6.446392348920482
2011-08-28,9.078464285714286,36.95002764323115,-0.1985722914269239
2011-08-29,8.96809375,38.26835271934802,3.567859512436322
2011-08-30,8.795466000000001,38.59441502486511,0.8520416541270004
2011-08-31,8.22353625,38.55661413257156,-0.09794394414112118
2011-09-01,8.228883750000001,35.89725784906801,-6.8972764941437115
2011-09-02,8.62278,40.35090172736457,12.40664091118644
2011-09-03,8.479,39.472944633464,-2.175805388024743
2011-09-04,8.17871357142857,37.97808508172557,-3.7870484850302755
2011-09-05,7.629207142857145,36.86371943260027,-2.9342333788743624
2011-09-06,6.864676666666665,34.46454090100614,-6.508237824402574
2011-09-07,7.186077777777778,33.943819507761994,-1.510890264692144
2011-09-08,6.5331220000000005,32.94676146496861,-2.9373772817917088
2011-09-09,5.05558,31.793278787907937,-3.5010502573587954
2011-09-10,4.764342000000001,30.11131036125064,-5.290327046410215
2011-09-11,5.914224166666667,30.51996601761327,1.3571500258870106
2011-09-12,6.061434285714286,31.581066977328437,3.4767435818991332
2011-09-13,5.8,31.60222289189821,0.06698923309007565
2011-09-14,5.619543333333333,31.293715424735453,-0.9762207811079282
2011-09-15,4.805915714285715,30.858709967316766,-1.3900728996686817
2011-09-16,4.811,28.602199294752385,-7.312394701380287
2011-09-17,4.7647,29.2617299047197,2.3058737657573047
2011-09-18,5.2382333333333335,30.53057781029504,4.336202643202869
2011-09-19,5.462770769230769,29.758095647243742,-2.530191756773148
2011-09-20,6.114797272727272,31.737715667947597,6.652374682071471
2011-09-21,5.660935625,31.5439249778664,-0.6106006245336304
2011-09-22,5.473564,31.140177250599955,-1.27995399288372
2011-09-23,5.557576363636364,30.441265323920074,-2.2444057432794984
2011-09-24,5.4715266666666675,30.0957622078314,-1.134982768988868
2011-09-25,5.331829999999999,30.306484367773066,0.7001721986188203
2011-09-26,4.86916,29.311504519880486,-3.283059281368217
2011-09-27,4.709366666666667,29.04663784538497,-0.903627018926545
2011-09-28,4.7093475,29.53667333433151,1.6870644084695519
2011-09-29,4.7846224999999984,28.467441677337913,-3.620013821092005
2011-09-30,5.149056666666667,28.650881094059876,0.644383217856892
2011-10-01,5.0181025,29.63490197306889,3.4345222256115138
2011-10-02,5.02701,28.55814347701145,-3.6334133888344167
2011-10-03,5.02401,28.877128062915986,1.1169654153510011
2011-10-04,4.96,27.349008426888815,-5.291799214581805
2011-10-05,4.879936666666667,28.747910030050967,5.114999349617322
2011-10-06,4.734425,27.779815025952136,-3.3675317721770237
2011-10-07,4.2728,27.94054426247753,0.5785828176870123
2011-10-08,4.00587,26.672474563752512,-4.5384574001586575
2011-10-09,4.10288,27.03335781624926,1.3530175148697365
2011-10-10,4.086946666666667,26.424471253720437,-2.252352692061188
2011-10-11,3.9591533333333335,25.842326718012416,-2.203050839195353
2011-10-12,4.15,26.193793842498525,1.3600444275829515
2011-10-13,4.04615,25.842289507217934,-1.3419374734113032
2011-10-14,3.98794,26.88330247804499,4.028331044493139
2011-10-15,3.848035,26.574179032646285,-1.1498715444323016
2011-10-16,3.5723744444444443,25.874494646947436,-2.6329482647019398
2011-10-17,2.5544640000000003,25.518222774054568,-1.3769230191898685
2011-10-18,2.409323333333333,25.517935308703887,-0.0011265100756663315
2011-10-19,2.2622557142857147,25.517897193963453,-0.00014936451547820084
2011-10-20,2.348005,25.518578806896475,0.0026711171686288893
2011-10-21,2.562545,25.517811186543042,-0.003008084263789179
2011-10-22,3.138733333333333,25.517956809755603,0.00057067281944434
2011-10-23,3.16469030083056,25.518007477459083,0.00019855705477578312
2011-10-24,2.538475833333333,25.658382325335516,0.5501011315261595
2011-10-25,2.773611666666667,25.658269612849203,-0.0004392813423903519
2011-10-26,2.7730099999999998,25.658347467525424,0.00030342917660686197
2011-10-27,3.0401142105263164,25.658364917505892,6.800898026959601e-05
